name,boxoffice,Unit,Director,genre,date,actor
快手枪手快枪手,5392,万,潘安子,"喜剧,动作,犯罪",2016-07-15大陆上映,"李昭桦,杨江,关凌,盛育彬,韩秋池,肖迪,郭冬冬,曾江,周浩东,文淇,鲁丹,王改改,腾格尔,高珊,詹姆斯·奥夫斯,马士棋,远明,范霞,施予斐,耿长军,刘晓庆,赵楠,林更新,郑剑锋,梁天,韩朴俊,潘安子,张静初,含笑,锦荣,周智勇"
摇滚藏獒,3954,万,艾什·布兰农,"动画,音乐,冒险",2016-07-08大陆上映,"梅·惠特曼,詹妮弗·黑尔,刘芸,朱云峰,豪尔赫·加西亚,岳云鹏,卢克·威尔逊,凯瑞·华格伦,路知行,山姆·艾里奥特,David B. Miller,Matthew J. Parker,小小岳,基南·汤普森,刘易斯·布莱克,迪·布拉雷·贝克尔,王晓梅,马特·狄龙,孙越,艾什·布兰农,Kyle Clark,艾迪·伊扎德,Elad Tibi,威尔·芬,库尔特·沃尔克,冯小刚,郭麒麟,于谦,郭德纲,Ivan Bilancio,郑熙岳,毛毛头,郑钧,Chuck Peil,J·K·西蒙斯"
海底总动员2：多莉去哪儿,25300,万,"安德鲁·斯坦顿,安格斯·麦克莱恩","喜剧,动画,冒险",2016-06-17大陆上映,"Steve Pilcher,薇姬·刘易斯,凯特琳·奥尔森,比尔·哈德尔,小特雷尔·兰森,徐帆,Katherine Ringgold,约翰·拉岑贝格,杰罗姆·兰福特,威廉·达福,Lucia Geddes,布拉德·加内特,艾德·奥尼尔,艾莉森·珍妮,马东,尤金·列维,安德鲁·斯坦顿,Bennett Dammann,黛安·基顿,Bob Roath,黄健翔,多米尼克·威斯特,安格斯·麦克莱恩,加布里埃尔·C·布朗,艾伦·德詹尼丝,约翰·拉塞特,西格妮·韦弗,Don Shank,斯蒂芬·鲁特,麦克·辛,艾伯特·布鲁克斯,泰·布利尔,安东尼·J·桑科,奥斯汀·潘德尔顿,Jeremy Lasky,斯隆·穆雷,Torbin Xan Bullock,托马斯·纽曼,伊德瑞斯·艾尔巴,鲍勃·彼德森,凯特·麦克金农,张国立,林赛·柯林斯,亚历山大·古尔德,海登·罗兰斯,维多利亚·斯特劳斯"
天亮之前,3631,万,吴中天,"剧情,动作,犯罪",2016-07-22大陆上映,"张德星,任鹏,张勇,杨子姗,范湉湉,王宜华,杨江,郭富城,王德顺,李浩菲,徐亚辉,林志坚,周雨彤,吴东毅,高捷,靳锦,郝蕾,春夏,于明加,罗顺福,方圣翔,安志杰,邓文滔,赵楠,陈正道,安鑫,郝宣凯"
超能太阳鸭,2003,万,维克多·拉基索夫,"喜剧,动画,冒险",2016-07-15大陆上映,"罗比·戴蒙德,迈克尔·格罗斯,王子,杰西·科尔蒂,马克·戴卡洛,瓦季姆·斯韦什尼科夫,约翰·米克维奇,鲍勃·安德伍德,维克多·拉基索夫,昱霖,约翰·T·米克维奇,刘开珞,陈思,弗谢沃洛德·佐林,高海清,汪壮,王栎鑫,Ruben Atoyan,恩·赖特尔,盛子铭,奥克萨娜·布鲁维基恩科"
魔兽,146800,万,邓肯·琼斯,"动作,冒险,奇幻",2016-06-08大陆上映,"Carmen Schimmers,本·福斯特,王中磊,John Street,多米尼克·库珀,Jordan Gardiner,Kent O&#x27;Connor,考乐姆·吉斯·雷尼,Stuart Fenegan,汤姆·斯特拉瑟斯,本·施耐泽,凯尔·赖德奥特,Helen Jarvis,Florian Halbedl,Paul W. Sams,郝·海科,比尔·凯斯滕豪佛,迪恩·莱德曼,迪伦·肖明,鲁丝·内伽,Joshua Donen,Andre Tricoteux,Anna Van Hooft,Frank C. Turner,克兰西·布朗,博尔克利·杜菲尔德,帕特里克·萨邦圭,钱实穆,克里斯蒂安·斯隆,马克·索珀,阿德里安·格林·麦克莫兰,托马斯·图尔,One Take Charlie,托比·凯贝尔,Dan Hermansen,唐尼·麦克尼尔,亚历克斯·加特纳,Mark Hildebrandt,程武,尤金·里皮斯基,Tommy Rieder,麦肯锡·葛雷,克里斯·梅森,Trevor Mack,吴彦祖,崔维斯·费米尔,袁之正,狄伦·施霍姆宾,肖迪,Valérie Wiseman,Elisabeth Rosen,查尔斯·里维特,邓肯·琼斯,Meelah Robbins,赵海城,Jill Morrison,G.米迦勒格瑞,拉吉·拉尔,Michael Bendner,卡兰·马尔韦,丹·佩恩,Mayes C. Rubeo,Jillian Share Zaks,乔·贾希尼,Christina Jastrzembska,迈克·安东纳科斯,贾瓦迪若明,Travis MacDonald,泰瑞·诺塔里,Glenn Ennis,丹尼尔·库德摩尔,西蒙·达根,Elena Wurlitzer,Pete Whyte,喇培康,格伦·克洛斯,保罗·赫希,Donavon Stinson,Michael Antonakos,罗伯特·卡辛斯基,宝拉·巴顿,Kristian Bakstad,查尔斯·罗文,Wesley MacInnes,瑞安·罗宾斯,Michael Patric,江平,Gordon Piper,Margot Ready,周宝林,迈克尔·亚当思韦特,安娜·高尔文,Gavin Bocquet,Brent O&#x27;Connor,Jason Smith,Michael Morhaime,杰夫·怀特,Nicholas S. Carpenter,Grant Van Der Slagt"
X战警：天启,80000,万,布莱恩·辛格,"动作,科幻,奇幻",2016-06-03大陆上映,"Danielle Dury,海帆,斯坦·李,Warren Scherer,刘北辰,娜奥米·弗伦内特,萝丝·拜恩,T·J·麦吉本,Simon Therrien,艾丽·西蒂,泽利科·伊万内克,Berdj Garabedian,杰森·德里恩,Mari-Pier Gaudet,王星会,Martin Skorek,纽顿·托马斯·西格尔,科林·施特劳斯,Josh Madryga,Henry Hallowell,莫妮卡·甘德顿,本·哈迪,Adrian Hughes,Hesham Hammoud,迈克尔·法斯宾德,Sebastien R. Teller,Mary-Pier Gaudet,乔什·赫尔曼,Serge Martineau,泽拉·莱弗曼,Erika Heather Mergl,津成雨,Lukas Penar,张欣,Darcy Hinds,雷妮·莫尼梅克,Ronald Tremblay,Shawn Campbell,安东尼·科尼切尼,沈磊,苏菲·特纳,劳伦·舒勒·唐纳,布莱恩·斯莫兹,詹佳,丹·莱特,Abanoub Andraous,Sebastian Naskrent,David Sklar,康拉德·科茨,Joseph Bellerose,Michele Laliberte,罗谢尔·奥科耶,卢卡斯·提尔,Herb Luft,詹姆斯·马洛赫,Davide Chiazzese,Adrian G. Griffiths,Michael Terlecki,Aladeen Tawfeek,Francis Limoges,艾玛·艾丽·帕特森,Charlotte Poitras,乔安妮·博兰德,Nadim Toth,Joan Lee,张琦,卡罗林纳·巴特察克,詹姆斯·麦卡沃伊,迈克尔·道赫蒂,埃文·彼得斯,James Loye,John Bourgeois,Linda Joyce Nourse,Antonio Daniel Hidalgo,Chris Cavener,克里斯托弗·B·马克卡贝,Vladimir Alexis,Alander Pulliam,格兰特·梅杰,刘圣博,贾斯汀·费尔宾格,Ian Geldart,陈东兰,休·杰克曼,翟巍,詹妮弗·劳伦斯,王晓彤,Kathleen McGill,Valentine Montazeaud,Todd Hallowell,布莱恩·辛格,柯蒂·斯密特-麦菲,奥斯卡·伊萨克,乔什·麦克拉伦,瓦内莎·J·贝克,Abdulla Hamam,Tauntaun,Philippe Hartmann,Desmond Campbell,曼努尔·泰德罗斯,Manuel Sinor,尼古拉斯·霍尔特,约翰·奥特曼,Émilie Paquet,Kamil Orzechowski,Roger Mussenden,亚历山德拉·西普,Scott Cook,西蒙·金伯格,Christopher Tyson,Raphael Dury,Aj Risi,Moataz Fathi,Ravi Bansal,路易斯·明根巴赫,弗雷泽·艾奇逊,乔·柯布登,Ian Rosenberg,Ahmed Osman,Steve Nash,Patrice Martre,斯蒂夫·博加尔特,Ryan Hollyman,丹·哈里斯,黄莺,Jonathan Piche-Delorme,奥立薇娅·玛恩,Ziad Ghanem,Laurean Adrian Parau,Veronique Meunier,安德斯·朗格兰斯,Boris Sichon,Nabeel El Khafif,Al Maini,泰伊·谢里丹,Alexander Peganov,Ryan Holliman,Giant Gustav Claude Ouimet,Karl Walcott,托马斯·勒马尔奎斯"
爱丽丝梦游仙境2：镜中奇遇记,38600,万,詹姆斯·博宾,"奇幻,冒险",2016-05-27大陆上映,"Shaun McKee,Hannah Moseley,弗雷迪·安德鲁斯,乔·罗斯,海伦娜·伯翰·卡特,斯蒂芬·弗雷,瑞斯·伊凡斯,弗朗西斯·德·拉·图瓦,Esther Adams,托比·琼斯,麦克·辛,Jane Fowler,艾萨克·安德鲁斯,理查德·阿米蒂奇,史蒂夫·桑德斯,Matt Wilman,安妮·海瑟薇,莱拉·德·梅扎,丹尼尔·韦斯特伍德,Alida Pantone,Amanda Troop,罗斯·格林,马特·卢卡斯,Paul Hunter,凯尔·赫伯特,安德鲁·威斯布鲁,柯琳·阿特伍德,里奥·比尔,丹尼·艾夫曼,琳达·伍尔芙顿,Jennifer Todd,Jay Redd,梅拉·沙尔,安德鲁·萨克斯,乔·波斌,Frederick Warder,Sarah Crowden,Adam Burton,Craig Mather,路易斯·卡罗尔,丹·汉纳,Yue Ting Cheng,Richard Selway,约翰尼·德普,阿梅利亚·克劳奇,Riku Rokkanen,马汀·麦格,拉斯科·阿特金斯,Nick Gottschalk,斯图尔特·瑞伯,爱德华·派瑟布里奇,Mike Simmrin,肯·拉斯顿,Richard Syms,Alexander James Rodriguez,Jesper Kjölsrud,安德鲁·斯科特,Lauren Beacham,爱德华·斯皮伊尔斯,Jacob Greener-Tofts,Ryan Cook,Jonathan Ray,Sarah Butterworth,Tom Godwin,Minouche Kaftel,Alex Cameron,Eve Hedderwick Turner,Romeo Julio,Ollie Rankin,希沃恩·麦克斯维尼,卡罗尔·斯蒂尔,琳赛·邓肯,Wayne Gibbon,Neil Edmond,赛奥汉·雷门,Claudio Encarnacion Montero,路易斯·阿什伯恩·瑟金斯,Daniel Hoffmann-Gill,蒂莫西·斯波,保罗·怀特豪斯,Siobhan McSweeny,哈蒂·莫拉汉,米娅·华希科沃斯卡,Alexander Bracq,Bomber Hurley-Smith,Niall Moroney,安德鲁·洛克利,穆罕默德·阿里,Austin Burrows,克里斯蒂安·沃尔夫-拉莫伊,Owain Rhys Davies,芭芭拉·温德索,Todd Cherniawsky,乔·赫斯特,艾伦·瑞克曼,艾德·奥斯蒙德,Jamie Baughan,马特·胡金斯,Charlotte Worwood,马克·里朗斯,Jamie Baughman,杰拉丁妮·詹姆斯,Karl Farrer,Oliver Hawkes,约翰·塞森斯,苏珊妮·托德,马特·沃格尔,John G. Scott,蒂姆·波顿,西蒙妮·柯比,Mark Jury,萨莎·拜伦·科恩,瓦利·维吉尔特,Tom Whelehan"
愤怒的小鸟,51200,万,"费格尔·雷利,克雷·卡提斯","喜剧,动画,动作",2016-05-20大陆上映,"彼特·丁拉基,Matthew W. Taylor,Bella Lardieri,凯瑟琳·温德,塞穆尔·法拉奇,比尔·哈德尔,Anthony Padilla,Kallan Holley,赵路,乔什·加德,肖迪,西恩·潘,泰塔斯·伯吉斯,David Maisel,吉奥弗瑞·阿伦德,克里斯黛拉·阿朗索,麦肯娜·格瑞丝,托尼·海尔,吉莉恩·贝尔,Adam Brown,玛娅·鲁道夫,Vincent Oswald,Samantha Cohen,Matt McCarthy,Jaoquin Raval,Indra Raval,Kevin Bigley,程玉珠,伊克·巴里霍尔兹,艾利克斯·布诺斯町,丹尼·麦克布莱德,孟祥龙,约翰·拉塞特,弗雷德·塔特西奥,Pete Oswald,乔希·罗伯特·汤普森,Aidan McGraw,郭易峰,Eileen Marra,罗密欧·桑托斯,伊恩·席克斯,丹尼尔·布鲁克斯,安东尼·J·桑科,安东尼·帕迪利亚,Malena Brewer,布莱克·谢尔顿,费格尔·雷利,Kent Beyda,科甘-迈克尔·凯,Jose Premole,黄阿丽,麦克斯·查尔斯,克雷·卡提斯,Matthew P. McCarthy,贾达·弗雷德兰德,Brianna Gentilella,John Cohen,凯特·麦克金农,汉尼拔·布勒斯,杰德·佩蒂约翰,Mikael Hed,艾娃·阿卡雷斯,约翰·维蒂,Sofie Wolfe,杰森·苏戴奇斯,Charli XCX,Matt Taylor,Grant Palmer,比利·艾希纳"
三人行,10000,万,杜琪峰,"动作,悬疑,犯罪",2016-06-24大陆上映,"黄浩然,魏炜,泽维尔·让诺,陈佩思,朱健钧,大卫·李察森,龚慈恩,赵薇,安小龙,马赛,杨尚斌,卢海鹏,杜琪峰,谢天华,菁玮,张耀栋,古天乐,游乃海,刘浩良,麦子乐,麦天枢,詹秉熙,洪天明,黄芷晴,林建岳,张兆辉,林雪,徐浩昌,朱淑仪,张兆康,谭玉瑛,钟汉良,郑兆强,龚宇,仲欢周,余家安,赵永洪,施祖男,欧锦棠,赵敏通,吴嘉星,莫浇彤,张国强,何果轩,王梓轩,陶鸿武"
美国队长3,124300,万,"安东尼·罗素,乔·罗素","动作,冒险,科幻",2016-05-06大陆上映,"Austin Sanders,凯瑞·康顿,斯坦·李,Jameson Jamey Copeland,Dorry Marie,布伦特·麦吉,Christophe Veillon,Caden Wilkinson,Kevin Christenson,帕蒂·舍尔哈斯,盖伊·费尔南德斯,Mohamed Abdulla,西尔维纳·布克包尔,吉恩·法贝尔,Justin East,Dennis Oestreich,Kimberly Hester Huffstetler,索菲娅·罗素,Chase Bradfield,Martavious Grayles,小罗伯特·唐尼,弗兰克·格里罗,Julian Grimes,Aaron Manning,Carl A. Pitts,Aaron Brewstar,Jariah Ferguson,塞巴斯蒂安·斯坦,郭易峰,玛丽索尔·科雷亚,Carsten Berger,克里斯托弗·马库斯,路易斯·德·埃斯波西托,Patricia Whitcher,Lucie Carroll,加斯顿·达尔莫,David E. Brown,Blair Jasin,丹尼尔·萨迪克,汤姆·赫兰德,Cody Mark Hanna,Chuck Clark,Jay Silla,霍普·戴维斯,安东尼·麦凯,丹·德里伍,贝尼亚米诺·布拉吉,杜安·莫斯利,Andrew Botchwey,尼科斯·马夫拉基斯,Gregory Lee Cason,Ashwin Mudaliar,金世佳,杰夫·马修·格洛弗,Tyler Carden,Phil Mallon,Emma Ve,朱丽安娜·古尔,安东尼·B·哈里斯,Dmahrei McRae,Travis Thompson,Chris T. Adams,约翰·斯拉特里,德克·埃利斯,Adrian Lockett,吉姆·拉什,阿尔·赛鲁罗,Nicholas Cordts,Justin Freeman,Kim Yannayon,拉斯·P·温特,凯尔·舒尔茨,Stephen Lewis,Ifeyinwa,Hendricks Coates,Jacob Sung,Jonah Ruffin,Stanley Sellers,埃蒙·巴特勒,吉米·索瑞茜莉,Judianna Makovsky,Austin Handle,Alex Zelenka,Brian Schaefer,艾米丽·万凯普,Shen Dynes,布莱恩·加利根,威廉·赫特,雷·萨亥塔彼,Alonso Grandío,Frédéric North,Amiri Jones,Gregory S. Hooper,Austin Hooper,艾米莉亚·莫克,Ernest Charles,Greg Berry,马丁·弗瑞曼,Ethan Conde,艾伦·托尼,Jessica Walther-Gabory,劳拉·丹德里奇,Eli Ollinger,Lainey Kloes,Doug Stroup,刘一龙,Jacob Ludwick,威廉·吴,亚历山大·亚辛,凯文·费奇,克里斯·贾伊·阿历克斯,Rob Muller,Aaron Hayes,Anna Phillips,Candiss Nicole Gandy,Trinh Tran,杰基·达拉斯,Jonathan Yaskoff,Taylor McPherson,斯文·霍尼希,保罗·路德,丹尼尔·布鲁尔,Parker Pape,阿兰·芬恩,Lare Roberts,布莱恩·舍费尔,Robin Spears,Miles Selles,安·罗素,阿尔法·伍达德,Austin Saunders,Tanner Michael Bradberry,Oli Bigalke,Jae Bireley,Nathaniel Ellis,Daniel Patrick Shook,Nathan Kimball,Michael Anthony Rogers,奥马尔·卡恩·巴贝尔,维多利亚·阿隆索,Laughton Parchment,De&#x27;Adrian Harmon,斯蒂芬·麦克菲利,唐·钱德尔,Jessica Bell,Myles Josesph,Jason Shwartz,大卫·雷奇,杰瑞米·雷纳,Devan Gerlach,Katie Amess,David de Vries,Peter Luis Zimmerman,Tory L. Beckham,杰克·科比,伊丽莎白·奥尔森,拉斐尔·班扬拉,迈克尔·梅卡尔迪,吴靖萱,Gozie Agbo,埃里克·沃福德,Alberto Tito Matos Jr.,Joshua Peck,科内尔·约翰,Mike Sibley,John Vaughn,亨利·杰克曼,Jeffrey Ford,伊万·雅格布斯,Cameron Sardone,Steve Knoll,Be Satrazemis,玛丽莎·托梅,Stephanie Long,Daniel Parada,Evan French,Rory Healy,Lindsay Small,Beverly Hanley,Rogelio Lorenzo,特伦特·欧派洛克,亨利·阿马迪,Bricine Brown,Rajeev Pahuja,Teo Ciltia,布伦特·吉恩蒂尔,乔·罗素,Lon Nease,Sylvia Buchbauer,保罗·贝坦尼,约翰·卡尼,迈克尔·A·库克,Owen Paterson,查德维克·博斯曼,Matthew Anderson,Mark Falvo,Surely Alvelo,海蒂·莫尼梅克,Darryl Sampson,林童,弗洛伦丝·卡松巴,Tahseen Ghauri,拉塞尔·厄尔,Kevin LaRosa Jr.,大卫·布朗,Ethan Condon,乔·西蒙,Manesh k Singh,Sanya Kongdara,Ralphael Grand&#x27;Pierre,安东尼·J·桑科,约翰·卡兰,迈克尔·狄龙,杰克森斯·皮德尔,Sarai Tinck,罗伯特·克洛特沃西,杨天翔,Mitchell Bell,达米恩·波蒂埃,Spiro Razatos,Missy Crowder-Compton,克里斯·埃文斯,Jason Speer,Nate Moore,Brent Gaskins,克里斯·泰辛格,Dominic M. Lee,斯嘉丽·约翰逊,Ugochukwu Ani"
我叫MT之山口山战记,1213,万,"核桃,周彬","喜剧,动画,冒险",2016-06-17大陆上映,"沈伟荣,孟洁,葛张君,陈睿,桃宝,图特哈蒙,王长田,郑志昊,赵霖,海涛,李晴宁,山新,李振,孙大可,陈昱,核桃,崔健文,马俊,邹洵,易巧,藤新,周彬,安妮,天海无贝,康利,施弘宇,李晓萍,皇贞季,陈博,朴珊,吴仲宇,池萍,杨圣辉,夏一可,陈志良,林熊猫"
筷仙,1081,万,姬雨,"恐怖,惊悚,悬疑",2016-06-17大陆上映,"孙晨,田健,子禺,王艺禅,周骏,刘頔,陈荟槿,王宇,荣益,姬雨,莫少聪,田键,陈泽东,段赟,胡影怡,李亚真,田佳璐,朱璇,王澜,林密"
北京遇上西雅图之不二情书,78500,万,薛晓路,"剧情,爱情",2016-04-29大陆上映,"黄祖尧,邓汉强,陈志英,张嘉辉,刘登宇,薛晓路,江志强,程天赐,陈啟刚,汤唯,刘皓岚,周思羽,奚仲文,闫婷婷,王辰六,王志文,邹之新,坎蒂斯-梅·兰格洛利斯,吴慧君,初钰斐,焦华静,艾丽娅,王延明,娜依,黄竣锋,孙忠怀,惠英红,吴秀波,王茜,谭芷珊,谷垣健治,徐佳暄,张树彬,吴里璐,司维维,吴彦姝,李优,陈创,Casey Manderson,Kate Dion-Richard,金培达,刘仪伟,黄炳耀,秦沛,Nicole Chauvet,阿步,胡晨雨,孙小妞,韩张,陆毅,苏柏丽,祖峰,李灿森,颜卓灵,李清渝,宋晓军,刘志宏,Michele de Broel,张一白,王艳洁"
分歧者3：忠诚世界,12100,万,罗伯特·斯文克,"动作,冒险,科幻",2016-05-20大陆上映,"Jonathan Kankolenski,艾米丽塔·T·冈萨雷斯,Jordan Price,Jameson Jamey Copeland,加里·维克斯,蕾切尔·亨德里克斯,Thomas Downing,Noel Mirabal,埃里克·曼登霍,约瑟夫·特雷帕尼斯,安迪·比恩,Ken DuBois,Eli Wanounou,Eric Elijah Rogers,奥克塔维亚·斯宾瑟,Allison Rowe,William Curtis Coppersmith,Garrett Graham,谢琳·伍德蕾,Martavious Grayles,Lindsey McCollough,婷斯莉·普莱斯,丹妮尔·林,Bobby Lee Osborn,Matthew Blake Rogers,布莱恩·冈萨雷斯,Abigail Weissert,Julianna Stasio,Aaron Brewstar,Brice Anthony Heller,珍妮·麦克蒂尔,Lynne Jordan,玛丽索尔·科雷亚,John Rodriguez,Carter Ian,Logan O&#x27;Neill,Conphidance,诺亚·奥本海姆,Legacy Phillips,Chad Wright,Shawn Contois,Brandon Tabassi,Andrew Farmer,Anthony K. Hyatt,凯尔·克莱蒙特,泽罗·卡扎马,Morgan Henard,Tara Ochs,Adin Steckler,Emily Grace Dunn,Ryan Ashton,鲁本·维达尔,艾米·帕里什,Robert Dane Goodwin,James McGrady,Jeffery Arseneau,Louis Alexander,Brittany Nicole,比尔·斯卡斯加德,Colin Lacativa,Jeff Olsen,Dan Mulvaney,Kati Akins,Kaleka,Ahnika Hendrickson,Kevin Tan,Erin Elizabeth Burns,Lucella Costa,Pouya Shabazian,凯南·朗斯代尔,Nathaniel Allbright,Kimberly Battista,Megan Prater Robinson,DuRa Brown,艾什莉·贾德,Hannah Alligood,Christopher Johnson,Greer Howard,Derek Roberts,Konrad Howard,James Gill,Ben Levin,Billy James,Scott Christopher Kelly,斯科特·波伊思雷斯,David Powers,Jonathan Huie,Madison Hoover,马克·希克斯,菲尔·阿米霍,Clint Edwards,Nick Isenhour,尼克·马德里克,Jettzen Shea,奥图姆·戴尔,Abigail Houck,娜奥米·沃茨,吉米·索瑞茜莉,比尔·科拉奇,Heath Estep,谢尔比·汤森,David London,Amgad Mostafa,亚伦·泰勒莫罗,Juan Alexander,维罗尼卡·罗斯,Xander Merciers,肖恩·卡拉汉,Stephanie Fisher,Michael Christopher Rodney,乔乔琼斯,Pam Smith,Annie Humphrey,Billy 4 Johnston,Stacy Gail Scott,梅利莎·钱德勒,Hannah Chenevert,Chris Mullins,Myrom Kingery,道格拉斯·威克,Alexis Feliciano,Sam Juergens,蒂莫西·卡尔,Lainey Kloes,李美琪,Shawn Eric Jones,Luke Loveless,金大贤,Amber Thrower,布拉德利-鲍文,Kara Cantrell,肖俊杰,Rob Muller,Anna Phillips,Diego Ward,杰基·达拉斯,Nick Walters,Jonathan Yaskoff,Kate Sterling,简·希淇,乔尼·维斯顿,Chris Russell,Andrew Bansemer,维斯·麦克吉,丹特·布里根斯,萨拉·格哈贾,Kate Sheffield,迈克尔·比斯利,安塞尔·艾尔高特,Igor Bondaruk,David Kent Greenley,Michael Franji,Joe Knezevich,杰米·雷内尔,David Kronawitter,Daniel Carrasquillo,弗莱德·加勒,Nicole Ilene Greensher,安妮斯顿·普莱斯,Daniel Patrick Shook,德韦恩·博伊德,Malachi Faddis,Dana Clark McPherson,Chris Martin,Roy Larsen,John M. Carpenter,朱莉·艾维,泽科·扎基,Deja Dee,Dennise Renae Larson,佐伊·克拉维兹,James Madigan,Cache Thornton,小托马斯·布莱克,Alan D&#x27;Antoni,Bret McKee,纳迪娅·希尔克,考特尼·霍普,Jose Miguel Vasquez,马丽娅豪厄尔,山德·贝克利,Kristin McKenzie,Alana Cavanaugh,克莱·杰弗里斯,Max Ortiz Jr.,Theo Howard,迈尔斯·特勒,Lauren Elizabeth Hirsch,Allison Joy McDaniel,亚当·库珀,Deaven Brooks,乔顿卡尔文,Rachel Ponder,Lyon Beckwith,Florian Ballhaus,Rebecca Ray,坎迪斯·B·哈里斯,Ian Belgard,丽贝卡·彼得跟,David An,梅奇·费法,Anna Stevenson,Ashley MacDonald,G.T. Mihal,Derek Hahn,Toshi Calderón,戴尔·里奇,Blake Webb,帕里萨·约翰斯顿,Bari Suzuki,Tiree Worley,Nea Dune,Pokey Spears,Allie McCulloch,Avery M. Johnson,提奥·詹姆斯,Justin Parks,Rachel Jeanette,Leonardo Santaiti,Suehyla El-Attar,露西·费希尔,Richard Pis,Jake Buffenbarger,Hyla Venable,Nicky Javon McNeil,Zera Lynd,杰夫·丹尼尔斯,Christina Fuentes,雷·史蒂文森,阿尔·维森特,Josh Duvendeck,Brent Gaskins,Brian Neal,斯科特·莱德贝特,恩杰伊·安东尼,Valiant Michael,Shannon Layburn"
泰迪熊之玩具大战,751,万,胡韵,"喜剧,动画",2016-06-09大陆上映,"崔冰,陈晴,孙亚军,胡韵,赵奔,崔兵,白文显,邓小婷,Hu Yun"
百鸟朝凤,8675,万,吴天明,"剧情,历史,音乐",2016-05-06大陆上映,"王长悦,张双成,王长锐,张大龙,方励,谢政辉,李传永,谭群,王芳,郑伟,袁中方,吴天明,张喜前,胡先煦,王天麟,肖江虹,迟蓬,李岷城,讲武生,墨阳,郝刚泽,罗雪莹,王长玲,周天羽,周德嘉,嵇波,许还山,陶泽如"
超脑48小时,10300,万,阿里尔·弗罗门,"悬疑,动作,剧情",2016-05-13大陆上映,"Jill Buchanan,Joshua James,Sophie Ross,Alex Jaep,汤米·李·琼斯,亨利·加勒特,布莱恩·泰勒,Lee Coleman,Gisella Marengo,加里·奥德曼,Atul Srivastava,Kelly Schembri,Daniel Lander,Ben Farrow,杰米·本·钱伯斯,Kelly Clare,马修·大卫·麦卡锡,丹尼尔·韦斯特伍德,Evia Laizane,伊安·布尔费尔德,张欣,江明俊,索佩·迪瑞苏,Samantha Coughlan,保罗·布莱克维尔,尼克·戴维斯,Chris Hill,Anthony Farrelly,马修·斯蒂尔,乔·费德勒,Semina Lewis,道格拉斯·库克,拉塞尔·巴洛格,Nigel Murfitt,斯科特·阿金斯,Mark Underwood,安得烈拜伦,Dragos Savulescu,皮尔斯·摩根,大卫·韦斯伯格,安婕·特拉乌,Sarah Middleton,Samuel Turner O&#x27;Toole,Natalia Guslistaya,娜塔莉·伯恩,凯文·科斯特纳,罗伯特·戴维,Steve Nicolson,约瑟夫·青木,Rio Fredrika Debolla,Valeria Dundere,Amy Clare Beales,王肖兵,李·阿斯奎斯-柯,Roy Thorn,Rob Townsend,Richard Herdman,阿莫里·诺拉斯科,劳拉·伯纳德斯基,安东尼·米尔顿,Diana Dimitrovici,Laurent Plancel,Guna Gultniece,Mens-Sana Tamakloe,Tom Bennett,Aisling Knight,Shaun Ramos,Michael Chapman,史蒂文·布兰德,Lotte Spring Rice,Paul Biddiss,蒂利亚纳·布克丽瓦,Luca Giorgio Maggiora,Elizabeth Ross,哈里·赫普,瑞安·雷诺兹,迈克尔·皮特,马克·劳伦,R.P.爱德华兹,Freddy Bosche,程玉珠,爱丽丝·伊芙,Natalie Marie Ames,James Richard Marshall,Tommy Hatto,拉腊·德坎罗,Sigmund Oakeshott,安德烈斯·奥斯汀·贝内特,Billy James Machin,Joanna Brookes,詹迪·莫拉,Thomas Kadman,李·尼古拉斯·哈里斯,金伟,Julian Stone,Amina Zia,Michael Webber,Katharine Gwen,Dave Judge,David Terry,Richard Alan Reid,Alexander Bracq,Emily Doherty,路易斯·塔摩内,Tamer Doghem,Bartosz Wandrykow,Bianca Buha,艾德里安·帕默,大卫·艾弗里,安娜斯塔西亚·哈罗德,蒂姆·伍德沃德,黄莺,David Avery,科林·萨蒙,Perry Burke,Annie Durbin,A.k. Steppa,Nathan Osgood,米迦勒·博迪,Emmanuel Imani,Natalie Ames,马克·史密斯,Pavlina Andreevska,瑞德·李察,盖尔·加朵,Dean Pritchard,张洛绮,斯图尔特·麦克尼尔,Mark Kempner,Steve Brunton,普莉安卡·伯福德,Max Cavenham,道格·科克尔,丹尼·韦伯"
